row ID,Common Filename,Parent folder,File extension,Well Position,TimePoint,FieldNumber,Green Probe,Red Probe,Far Red Probe,Green Probe Detect,Red Probe Detect,Far Red Probe Detect,CT Probe Color,Karyotype,NucleusID,CTID,Dimension 0 (Centroid),Dimension 1 (Centroid),Normalized Centriod DistanceMap,Center of Gravity in Dimension#0 (Center of Gravity),Center of Gravity in Dimension#1 (Center of Gravity),Normalized Center of Gravity DistanceMap,Size (Geometric Features 2D),Circularity (Geometric Features 2D),Convexity (Geometric Features 2D),Eccentricity (Geometric Features 2D),Main Elongation (Geometric Features 2D),Ferets Angle (Geometric Features 2D),Ferets Diameter (Geometric Features 2D),Major Axis (Geometric Features 2D),Minor Axis (Geometric Features 2D),Boundary Size (Geometric Features 2D),Boxivity (Geometric Features 2D),Roundness (Geometric Features 2D),Rugosity (Geometric Features 2D),Solidity (Geometric Features 2D),Minimum (Statistic Features),Maximum (Statistic Features),Mean (Statistic Features),Sum (Statistic Features),Skewness (Statistic Features),Median (Statistic Features),Kurtosis (Statistic Features),Standard Deviation (Statistic Features),Variance (Statistic Features),Sum Of Logs (Statistic Features),Sum Of Squares (Statistic Features),Sum Of Inverses (Statistic Features),Moment 1 About Mean (Statistic Features),Moment 2 About Mean (Statistic Features),Moment 3 About Mean (Statistic Features),Moment 4 About Mean (Statistic Features),Harmonic Mean (Statistic Features),Geometric Mean (Statistic Features),Minimum (Statistic Features) (CT Channel),Maximum (Statistic Features) (CT Channel),Mean (Statistic Features) (CT Channel),Sum (Statistic Features) (CT Channel),Skewness (Statistic Features) (CT Channel),Median (Statistic Features) (CT Channel),Kurtosis (Statistic Features) (CT Channel),Standard Deviation (Statistic Features) (CT Channel),Variance (Statistic Features) (CT Channel),Sum Of Logs (Statistic Features) (CT Channel),Sum Of Squares (Statistic Features) (CT Channel),Sum Of Inverses (Statistic Features) (CT Channel),Moment 1 About Mean (Statistic Features) (CT Channel),Moment 2 About Mean (Statistic Features) (CT Channel),Moment 3 About Mean (Statistic Features) (CT Channel),Moment 4 About Mean (Statistic Features) (CT Channel),Harmonic Mean (Statistic Features) (CT Channel),Geometric Mean (Statistic Features) (CT Channel),Size (Geometric Features 2D)_CT,Circularity (Geometric Features 2D)_CT,Convexity (Geometric Features 2D)_CT,Eccentricity (Geometric Features 2D)_CT,Main Elongation (Geometric Features 2D)_CT,Ferets Angle (Geometric Features 2D)_CT,Ferets Diameter (Geometric Features 2D)_CT,Major Axis (Geometric Features 2D)_CT,Minor Axis (Geometric Features 2D)_CT,Boundary Size (Geometric Features 2D)_CT,Boxivity (Geometric Features 2D)_CT,Roundness (Geometric Features 2D)_CT,Rugosity (Geometric Features 2D)_CT,Solidity (Geometric Features 2D)_CT,Minimum (Statistic Features)_CT,Maximum (Statistic Features)_CT,Mean (Statistic Features)_CT,Sum (Statistic Features)_CT,Skewness (Statistic Features)_CT,Median (Statistic Features)_CT,Kurtosis (Statistic Features)_CT,Standard Deviation (Statistic Features)_CT,Variance (Statistic Features)_CT,Sum Of Logs (Statistic Features)_CT,Sum Of Squares (Statistic Features)_CT,Sum Of Inverses (Statistic Features)_CT,Moment 1 About Mean (Statistic Features)_CT,Moment 2 About Mean (Statistic Features)_CT,Moment 3 About Mean (Statistic Features)_CT,Moment 4 About Mean (Statistic Features)_CT,Harmonic Mean (Statistic Features)_CT,Geometric Mean (Statistic Features)_CT,Maximum (Statistic Features)_AllCTs,Mean (Statistic Features)_AllCTs,Sum (Statistic Features)_AllCTs,Skewness (Statistic Features)_AllCTs,Median (Statistic Features)_AllCTs,Kurtosis (Statistic Features)_AllCTs,Standard Deviation (Statistic Features)_AllCTs,Variance (Statistic Features)_AllCTs,Maximum (Statistic Features)_XORAllCTs,Mean (Statistic Features)_XORAllCTs,Sum (Statistic Features)_XORAllCTs,Skewness (Statistic Features)_XORAllCTs,Median (Statistic Features)_XORAllCTs,Kurtosis (Statistic Features)_XORAllCTs,Standard Deviation (Statistic Features)_XORAllCTs,Variance (Statistic Features)_XORAllCTs,NumPixelsdistantShell1,NumPixelsdistantShell2,NumPixelsdistantShell3,NumPixelsdistantShell4,NumPixelsdistantShell5,NumPixelsAlldistantShells,NumPixelsareaShell1,NumPixelsareaShell2,NumPixelsareaShell3,NumPixelsareaShell4,NumPixelsareaShell5,NumPixelsAllareaShells,CentriodDistanceShellNumber,CenterofGravityDistanceShellNumber,TotalNumberofDistanceShells,CentriodAreaShellNumber,CenterofGravityAreaShellNumber,TotalNumberofAreaShells
/data/gudlap/ziad/161122-EXP13-03-57-64_20161122_113217/AssayPlate_PerkinElmer_CellCarrier-384 Ultra/AssayPlate_PerkinElmer_CellCarrier-384 Ultra_D03_T0001F001Zall#10#2,/data/gudlap/ziad/161122-EXP13-03-57-64_20161122_113217/AssayPlate_PerkinElmer_CellCarrier-384 Ultra/AssayPlate_PerkinElmer_CellCarrier-384 Ultra_D03_T0001F001Zall,/data/gudlap/ziad/161122-EXP13-03-57-64_20161122_113217/AssayPlate_PerkinElmer_CellCarrier-384 Ultra,tif, D03,1,1,X,18,Y,X,18,Y,FarRed,XY,10,2,117.4636015,86.42528736,0.245974362,117.7141144,87.18623218,0.265834451,16596.5,0.554347183,0.82346615,1.464096642,0.316984978,260.5890181,183.4693435,175.8928504,120.137459,613.3696244,0.69397014,0.683015022,1.214379,0.888558732,228,1005,602.0351169,1.01E+07,-0.258568498,611,2.86547428,105.8371597,11201.50437,107614.4628,6.30E+09,29.00396716,9.81E-13,11200.83991,-306542.1095,3.60E+08,581.2308333,592.0459331,366,9054,1946.811247,3.28E+07,2.304290723,1894,17.50132405,602.9630997,363564.4996,126979.5039,7.00E+10,9.409936222,6.45E-12,363542.9333,5.05E+08,2.31E+12,1791.510548,1867.394521,229.5,0.505973421,0.909588305,2.345879292,0.573720607,121.3286929,26.92582404,26.18178396,11.16075497,75.49747468,0.539365452,0.426279393,1.099398481,0.775337838,1731,5196,3082.482759,804528,0.592890664,2968,2.928541408,738.9266466,546012.5891,2089.429459,2.62E+09,0.089541263,8.01E-13,543920.5869,2.39E+08,8.73E+11,2914.857258,2997.329051,9054,3769.312245,1846963,1.260701279,3539,5.05346845,1260.933339,1589952.886,3827,2135.073461,1.10E+07,-0.039356031,2159,2.969470522,542.6894638,294511.8541,131,110,20,0,0,261,65,106,78,12,0,261,2,2,5,2,2,5
/data/gudlap/ziad/161122-EXP13-03-57-64_20161122_113217/AssayPlate_PerkinElmer_CellCarrier-384 Ultra/AssayPlate_PerkinElmer_CellCarrier-384 Ultra_D03_T0001F001Zall#11#1,/data/gudlap/ziad/161122-EXP13-03-57-64_20161122_113217/AssayPlate_PerkinElmer_CellCarrier-384 Ultra/AssayPlate_PerkinElmer_CellCarrier-384 Ultra_D03_T0001F001Zall,/data/gudlap/ziad/161122-EXP13-03-57-64_20161122_113217/AssayPlate_PerkinElmer_CellCarrier-384 Ultra,tif, D03,1,1,X,18,Y,X,18,Y,FarRed,XY,11,1,96.55421687,44.39759036,0.2079501,97.03855449,44.17216313,0.177063122,6230.5,0.747656286,0.946113714,1.835569019,0.455209807,219.8674456,118.56222,120.6707103,65.74021953,323.6051224,0.773014888,0.544790193,1.056955401,0.96142273,287,830,563.1751217,3585736,-0.37210995,572,2.912515631,85.39516701,7292.334549,40247.1598,2.07E+09,11.60175389,7.49E-13,7291.189216,-231724.0765,1.55E+08,548.7963337,556.2470169,703,6615,2058.224281,1.31E+07,1.663907882,2070,12.34674395,539.4546524,291011.322,48374.08344,2.88E+10,3.300009767,-1.44E-12,290965.6158,2.61E+08,1.05E+12,1929.388229,1993.457396,67,0.656966344,0.961349056,2.195277435,0.54447671,239.7435628,13.89244399,13.68475943,6.233726644,35.79898987,0.641148325,0.45552329,1.040204901,0.893333333,2570,5924,3749.036145,311170,0.866730396,3441,2.51265837,902.6662734,814806.4011,680.8490049,1.23E+09,0.023278724,2.58E-13,804989.4565,6.37E+08,1.67E+12,3565.487576,3651.889776,5924,3207.152542,567666,1.388299466,2984,4.458346058,844.5044233,713187.7209,5780,2178.341493,5339115,0.683720274,2284,8.829859019,507.4865142,257542.5621,57,26,0,0,0,83,25,58,0,0,0,83,1,1,5,2,2,5
/data/gudlap/ziad/161122-EXP13-03-57-64_20161122_113217/AssayPlate_PerkinElmer_CellCarrier-384 Ultra/AssayPlate_PerkinElmer_CellCarrier-384 Ultra_D03_T0001F001Zall#11#2,/data/gudlap/ziad/161122-EXP13-03-57-64_20161122_113217/AssayPlate_PerkinElmer_CellCarrier-384 Ultra/AssayPlate_PerkinElmer_CellCarrier-384 Ultra_D03_T0001F001Zall,/data/gudlap/ziad/161122-EXP13-03-57-64_20161122_113217/AssayPlate_PerkinElmer_CellCarrier-384 Ultra,tif, D03,1,1,X,18,Y,X,18,Y,FarRed,XY,11,2,15.28723404,75.05319149,0.31018737,15.27250717,74.81704588,0.323828459,6230.5,0.747656286,0.946113714,1.835569019,0.455209807,219.8674456,118.56222,120.6707103,65.74021953,323.6051224,0.773014888,0.544790193,1.056955401,0.96142273,287,830,563.1751217,3585736,-0.37210995,572,2.912515631,85.39516701,7292.334549,40247.1598,2.07E+09,11.60175389,7.49E-13,7291.189216,-231724.0765,1.55E+08,548.7963337,556.2470169,703,6615,2058.224281,1.31E+07,1.663907882,2070,12.34674395,539.4546524,291011.322,48374.08344,2.88E+10,3.300009767,-1.44E-12,290965.6158,2.61E+08,1.05E+12,1929.388229,1993.457396,77,0.707926984,0.937424898,1.216980479,0.178294133,61.38954033,12.52996409,10.9230074,8.975499269,36.97056275,0.736118387,0.821705867,1.066752123,0.895348837,2132,3689,2728.680851,256496,0.407188291,2714,2.56636248,371.2094216,137796.4347,742.8404134,7.13E+08,0.03507193,2.90E-13,136330.5152,2.08E+07,4.87E+10,2680.206073,2704.189698,5924,3207.152542,567666,1.388299466,2984,4.458346058,844.5044233,713187.7209,5780,2178.341493,5339115,0.683720274,2284,8.829859019,507.4865142,257542.5621,20,61,13,0,0,94,0,52,40,2,0,94,2,2,5,3,3,5
/data/gudlap/ziad/161122-EXP13-03-57-64_20161122_113217/AssayPlate_PerkinElmer_CellCarrier-384 Ultra/AssayPlate_PerkinElmer_CellCarrier-384 Ultra_D03_T0001F001Zall#12#1,/data/gudlap/ziad/161122-EXP13-03-57-64_20161122_113217/AssayPlate_PerkinElmer_CellCarrier-384 Ultra/AssayPlate_PerkinElmer_CellCarrier-384 Ultra_D03_T0001F001Zall,/data/gudlap/ziad/161122-EXP13-03-57-64_20161122_113217/AssayPlate_PerkinElmer_CellCarrier-384 Ultra,tif, D03,1,1,X,18,Y,X,18,Y,FarRed,XY,12,1,46.44186047,34.37984496,0.942990303,46.49389375,34.37733587,0.942990303,5061,0.683956671,0.95080321,2.409409558,0.584960557,201.7139351,121.6305883,124.6030125,51.71516487,304.9360749,0.73128593,0.415039443,1.051742348,0.979769625,324,1165,702.3484119,3648700,0.332320745,689,2.549179735,162.0046215,26245.49738,33909.94472,2.70E+09,7.81381059,-4.62E-12,26240.44531,1412991.871,1.76E+09,664.848468,683.6318766,847,4718,2062.260058,1.07E+07,0.8427928,2026,4.990163684,554.0751381,306999.2587,39461.00322,2.37E+10,2.709341803,2.30E-12,306940.1636,1.43E+08,4.70E+11,1917.439872,1990.136027,110,0.791172122,0.943382504,1.332666959,0.249624977,219.2894069,14.2126704,13.66193507,10.25157484,41.79898987,0.6875,0.750375023,1.060015419,0.94017094,3089,4718,3852.96124,497032,0.002038836,3844,2.649908588,335.2043081,112361.9282,1064.611705,1.93E+09,0.033737382,2.19E-13,111490.9055,76791.13635,3.35E+10,3823.651726,3838.373206,4718,3852.96124,497032,0.002038836,3844,2.649908588,335.2043081,112361.9282,4027,2167.024096,4136849,-0.422926774,2287,2.966890995,574.5902965,330154.0089,0,0,0,12,117,129,0,0,0,0,129,129,5,5,5,5,5,5
/data/gudlap/ziad/161122-EXP13-03-57-64_20161122_113217/AssayPlate_PerkinElmer_CellCarrier-384 Ultra/AssayPlate_PerkinElmer_CellCarrier-384 Ultra_D03_T0001F001Zall#13#1,/data/gudlap/ziad/161122-EXP13-03-57-64_20161122_113217/AssayPlate_PerkinElmer_CellCarrier-384 Ultra/AssayPlate_PerkinElmer_CellCarrier-384 Ultra_D03_T0001F001Zall,/data/gudlap/ziad/161122-EXP13-03-57-64_20161122_113217/AssayPlate_PerkinElmer_CellCarrier-384 Ultra,tif, D03,1,1,X,18,Y,X,18,Y,FarRed,XY,13,1,67.10788382,44.19917012,0.390127897,67.30603468,44.18616235,0.390127897,12326.5,0.458967858,0.822527985,1.995776521,0.498941896,234.6121148,177.8594951,176.9827357,88.67863403,580.9432175,0.644012825,0.501058104,1.215764106,0.797032104,177,1263,543.561854,6836921,0.484979717,530,3.397049348,130.9823619,17156.37913,78849.41178,3.93E+09,24.56637197,1.38E-11,17155.01514,1089838.205,1.00E+09,512.0007144,527.8622765,537,7568,1876.241215,2.36E+07,2.28102575,1802,14.09535728,658.1040749,433100.9734,94151.46992,4.97E+10,7.41680554,1.54E-11,433066.5402,6.50E+08,2.64E+12,1695.878358,1781.852164,211,0.603491764,0.958697657,2.687611535,0.627922419,199.7988764,26.57066051,26.87073433,9.997997844,66.28427125,0.602857143,0.372077581,1.043081719,0.888421053,2468,6179,4041.713693,974053,0.469084925,3967,2.374870469,845.1666188,714306.6135,1996.218554,4.11E+09,0.062209136,4.62E-13,711342.6857,2.83E+08,1.21E+12,3874.02907,3956.300054,7568,4094.105634,1744089,0.757819701,3927,3.200496539,1106.019615,1223279.389,3753,1961.689437,6202862,0.114598244,1948,2.653365608,504.9144289,254938.5805,0,163,78,0,0,241,0,2,119,118,2,241,2,2,5,4,4,5
/data/gudlap/ziad/161122-EXP13-03-57-64_20161122_113217/AssayPlate_PerkinElmer_CellCarrier-384 Ultra/AssayPlate_PerkinElmer_CellCarrier-384 Ultra_D03_T0001F001Zall#13#2,/data/gudlap/ziad/161122-EXP13-03-57-64_20161122_113217/AssayPlate_PerkinElmer_CellCarrier-384 Ultra/AssayPlate_PerkinElmer_CellCarrier-384 Ultra_D03_T0001F001Zall,/data/gudlap/ziad/161122-EXP13-03-57-64_20161122_113217/AssayPlate_PerkinElmer_CellCarrier-384 Ultra,tif, D03,1,1,X,18,Y,X,18,Y,FarRed,XY,13,2,71.3027027,114.2432432,0.325309724,70.5211107,114.2865697,0.349111348,12326.5,0.458967858,0.822527985,1.995776521,0.498941896,234.6121148,177.8594951,176.9827357,88.67863403,580.9432175,0.644012825,0.501058104,1.215764106,0.797032104,177,1263,543.561854,6836921,0.484979717,530,3.397049348,130.9823619,17156.37913,78849.41178,3.93E+09,24.56637197,1.38E-11,17155.01514,1089838.205,1.00E+09,512.0007144,527.8622765,537,7568,1876.241215,2.36E+07,2.28102575,1802,14.09535728,658.1040749,433100.9734,94151.46992,4.97E+10,7.41680554,1.54E-11,433066.5402,6.50E+08,2.64E+12,1695.878358,1781.852164,159.5,0.638188576,0.90501587,1.486857019,0.327440375,157.6198649,18.38477631,17.37680817,11.68693959,56.04163056,0.577898551,0.672559625,1.104952999,0.871584699,1887,7568,4162.356757,770036,0.677302769,3840,2.526032333,1373.144714,1885526.405,1532.132612,3.55E+09,0.049233598,-1.10E-12,1875334.37,1.75E+09,8.98E+12,3757.596605,3951.292042,7568,4094.105634,1744089,0.757819701,3927,3.200496539,1106.019615,1223279.389,3753,1961.689437,6202862,0.114598244,1948,2.653365608,504.9144289,254938.5805,45,91,49,0,0,185,1,53,66,65,0,185,2,2,5,3,3,5
/data/gudlap/ziad/161122-EXP13-03-57-64_20161122_113217/AssayPlate_PerkinElmer_CellCarrier-384 Ultra/AssayPlate_PerkinElmer_CellCarrier-384 Ultra_D03_T0001F001Zall#14#1,/data/gudlap/ziad/161122-EXP13-03-57-64_20161122_113217/AssayPlate_PerkinElmer_CellCarrier-384 Ultra/AssayPlate_PerkinElmer_CellCarrier-384 Ultra_D03_T0001F001Zall,/data/gudlap/ziad/161122-EXP13-03-57-64_20161122_113217/AssayPlate_PerkinElmer_CellCarrier-384 Ultra,tif, D03,1,1,X,18,Y,X,18,Y,FarRed,XY,14,1,29.99145299,43.76495726,0.335895032,30.54499339,43.94165597,0.354064435,7073.5,0.708950491,0.949723926,2.225662324,0.550695544,208.9741326,138.3112432,141.5799894,63.61252011,354.0904038,0.601617958,0.449304456,1.052937567,0.980999931,297,1036,665.7353267,4809272,-0.267709924,671,2.977548927,110.0577208,12112.70192,46856.11044,3.29E+09,11.1910459,4.38E-13,12111.02519,-356883.1265,4.37E+08,645.5160729,656.0077095,720,6670,1912.505537,1.38E+07,2.020257305,1854,13.18711055,563.0882061,317068.3278,54313.523,2.87E+10,4.06611096,7.33E-12,317024.4368,3.61E+08,1.33E+12,1776.636219,1841.771667,202,0.479360035,0.820016764,1.454088149,0.312283783,81.46923439,20.22374842,19.33864813,13.29950192,72.76955262,0.559914712,0.687716217,1.219487265,0.814516129,2079,6670,3615.820513,846102,0.964771308,3363,3.410328891,1029.889799,1060672.998,1908.491806,3.31E+09,0.069533964,5.44E-13,1056140.207,1.05E+09,3.84E+12,3365.261899,3484.040249,6670,3615.820513,846102,0.964771308,3363,3.410328891,1029.889799,1060672.998,3866,2115.497123,5515101,-0.291536179,2147,3.574110112,414.5525914,171853.851,61,78,70,25,0,234,16,74,70,66,8,234,2,2,5,3,3,5
/data/gudlap/ziad/161122-EXP13-03-57-64_20161122_113217/AssayPlate_PerkinElmer_CellCarrier-384 Ultra/AssayPlate_PerkinElmer_CellCarrier-384 Ultra_D03_T0001F001Zall#15#1,/data/gudlap/ziad/161122-EXP13-03-57-64_20161122_113217/AssayPlate_PerkinElmer_CellCarrier-384 Ultra/AssayPlate_PerkinElmer_CellCarrier-384 Ultra_D03_T0001F001Zall,/data/gudlap/ziad/161122-EXP13-03-57-64_20161122_113217/AssayPlate_PerkinElmer_CellCarrier-384 Ultra,tif, D03,1,1,X,18,Y,X,18,Y,FarRed,XY,15,1,7.104166667,81.34722222,0.224591553,6.742180741,81.52969936,0.191232815,4580.5,0.700305049,0.946208849,1.762161897,0.432515252,266.1859252,105.2330746,101.3758261,57.52923512,286.6934342,0.598968968,0.567484748,1.056849131,0.958163372,210,1338,678.3559286,3192343,0.328299654,607,1.782542826,266.732023,71145.97212,30300.52227,2.50E+09,8.174617209,5.35E-13,71130.85398,6230112.684,9.02E+09,575.6844485,625.5930093,853,8370,2390.307905,1.12E+07,2.17162495,2255,10.98273264,932.7010254,869931.2027,36315.43968,3.10E+10,2.220696216,7.16E-13,869746.347,1.76E+09,8.31E+12,2119.155229,2245.846998,119.5,0.51418675,0.954928671,3.148275054,0.682365745,251.5650512,22.13594362,21.88645109,6.951886578,54.04163056,0.538288288,0.317634255,1.047198635,0.862815884,3450,8370,5803.645833,835725,0.009949833,5809,2.161094851,1142.209982,1304643.643,1245.048468,5.04E+09,0.025853524,9.03E-13,1295583.618,1.48E+07,3.68E+12,5569.840361,5688.318217,8370,5803.645833,835725,0.009949833,5809,2.161094851,1142.209982,1304643.643,4595,2442.14425,3758460,-0.327468065,2511,2.653452323,656.9753921,431616.6658,88,56,0,0,0,144,29,86,29,0,0,144,1,1,5,2,2,5
/data/gudlap/ziad/161122-EXP13-03-57-64_20161122_113217/AssayPlate_PerkinElmer_CellCarrier-384 Ultra/AssayPlate_PerkinElmer_CellCarrier-384 Ultra_D03_T0001F001Zall#16#1,/data/gudlap/ziad/161122-EXP13-03-57-64_20161122_113217/AssayPlate_PerkinElmer_CellCarrier-384 Ultra/AssayPlate_PerkinElmer_CellCarrier-384 Ultra_D03_T0001F001Zall,/data/gudlap/ziad/161122-EXP13-03-57-64_20161122_113217/AssayPlate_PerkinElmer_CellCarrier-384 Ultra,tif, D03,1,1,X,18,Y,X,18,Y,FarRed,XY,16,1,48.18316832,56.13861386,0.766686678,48.22773447,56.26127385,0.766686678,6261,0.812302154,0.946839039,1.503418331,0.334849137,212.2756443,112.3610253,109.4754734,72.81770559,311.2203461,0.738935442,0.665150863,1.056145721,0.986528008,234,899,585.8853613,3746151,-0.342775752,597,2.713919263,106.5908945,11361.6188,40633.63464,2.27E+09,11.34112549,-1.11E-13,11359.84188,-415116.8985,3.50E+08,563.7888414,575.3411619,731,6518,2041.975133,1.31E+07,2.343843524,1991,13.09800563,635.5938788,403979.5788,48479.10147,2.92E+10,3.379466809,-6.34E-12,403916.3977,6.02E+08,2.14E+12,1892.01444,1962.486754,177,0.662535687,0.944072644,1.902453102,0.474362864,53.13010235,20,20.70611741,10.88390426,57.9411255,0.693573668,0.525637136,1.059240521,0.882793017,2872,6518,4473.683168,903684,0.418895946,4328,2.234373071,845.7985238,715375.1429,1694.469781,4.19E+09,0.046750533,2.12E-13,711833.6818,2.53E+08,1.14E+12,4320.806326,4396.061309,6518,4473.683168,903684,0.418895946,4328,2.234373071,845.7985238,715375.1429,3743,2123.577155,3867034,0.159356033,2159,2.810735735,500.1339999,250134.0178,0,0,36,85,81,202,0,0,0,39,163,202,4,4,5,5,5,5
/data/gudlap/ziad/161122-EXP13-03-57-64_20161122_113217/AssayPlate_PerkinElmer_CellCarrier-384 Ultra/AssayPlate_PerkinElmer_CellCarrier-384 Ultra_D03_T0001F001Zall#17#1,/data/gudlap/ziad/161122-EXP13-03-57-64_20161122_113217/AssayPlate_PerkinElmer_CellCarrier-384 Ultra/AssayPlate_PerkinElmer_CellCarrier-384 Ultra_D03_T0001F001Zall,/data/gudlap/ziad/161122-EXP13-03-57-64_20161122_113217/AssayPlate_PerkinElmer_CellCarrier-384 Ultra,tif, D03,1,1,X,18,Y,X,18,Y,FarRed,XY,17,1,90.04938272,41.64197531,0.824868441,90.06388151,41.61656602,0.824868441,11356.5,0.799181387,0.944323919,1.559282571,0.358679422,177.3458045,151.1621646,150.1549744,96.297475,422.5756852,0.701089695,0.641320578,1.058958669,0.976441254,258,994,602.747747,6955709,-0.147018716,605,2.974332831,108.3685774,11743.74856,73672.90237,4.33E+09,19.85672618,7.65E-13,11742.73091,-187103.8573,4.10E+08,581.1632741,592.3713118,758,10361,2255.441508,2.60E+07,2.90674895,2248,23.40379936,737.3125812,543629.8424,88589.01304,6.50E+10,5.58826025,-6.74E-12,543582.7341,1.17E+09,6.92E+12,2065.04341,2157.468677,66,0.802794412,0.970690261,1.409320966,0.290438428,160.0168935,11.70469991,10.88258288,7.721862617,32.14213562,0.75,0.709561572,1.030194739,0.96350365,3335,7188,5027.246914,407207,0.501608058,4910,2.376763059,950.4698645,903392.9633,688.9392624,2.12E+09,0.016669914,3.59E-13,892239.9637,4.31E+08,1.94E+12,4859.053176,4941.493993,10361,5451.557522,1232052,1.097445136,5000,3.506668566,1592.598084,2536368.657,4750,2485.412573,8500111,-0.323144937,2510,3.600280098,541.4162991,293131.6089,0,0,0,24,57,81,0,0,0,0,81,81,5,5,5,5,5,5
/data/gudlap/ziad/161122-EXP13-03-57-64_20161122_113217/AssayPlate_PerkinElmer_CellCarrier-384 Ultra/AssayPlate_PerkinElmer_CellCarrier-384 Ultra_D03_T0001F001Zall#17#2,/data/gudlap/ziad/161122-EXP13-03-57-64_20161122_113217/AssayPlate_PerkinElmer_CellCarrier-384 Ultra/AssayPlate_PerkinElmer_CellCarrier-384 Ultra_D03_T0001F001Zall,/data/gudlap/ziad/161122-EXP13-03-57-64_20161122_113217/AssayPlate_PerkinElmer_CellCarrier-384 Ultra,tif, D03,1,1,X,18,Y,X,18,Y,FarRed,XY,17,2,96.06896552,61.42758621,0.685283303,95.97685505,61.28157169,0.699705422,11356.5,0.799181387,0.944323919,1.559282571,0.358679422,177.3458045,151.1621646,150.1549744,96.297475,422.5756852,0.701089695,0.641320578,1.058958669,0.976441254,258,994,602.747747,6955709,-0.147018716,605,2.974332831,108.3685774,11743.74856,73672.90237,4.33E+09,19.85672618,7.65E-13,11742.73091,-187103.8573,4.10E+08,581.1632741,592.3713118,758,10361,2255.441508,2.60E+07,2.90674895,2248,23.40379936,737.3125812,543629.8424,88589.01304,6.50E+10,5.58826025,-6.74E-12,543582.7341,1.17E+09,6.92E+12,2065.04341,2157.468677,124.5,0.76532986,0.963420863,1.361957038,0.265762449,162.6459754,16.76305461,14.69337082,10.78842461,45.21320344,0.707386364,0.734237551,1.037967973,0.939622642,3299,10361,5688.586207,824845,0.832775941,5096,2.573262303,1817.510957,3303346.078,1246.94004,5.17E+09,0.027868205,7.72E-13,3280564.38,5.00E+09,2.81E+13,5203.061986,5429.413969,10361,5451.557522,1232052,1.097445136,5000,3.506668566,1592.598084,2536368.657,4750,2485.412573,8500111,-0.323144937,2510,3.600280098,541.4162991,293131.6089,0,0,28,113,4,145,0,0,0,36,109,145,4,4,5,5,5,5
/data/gudlap/ziad/161122-EXP13-03-57-64_20161122_113217/AssayPlate_PerkinElmer_CellCarrier-384 Ultra/AssayPlate_PerkinElmer_CellCarrier-384 Ultra_D03_T0001F001Zall#18#1,/data/gudlap/ziad/161122-EXP13-03-57-64_20161122_113217/AssayPlate_PerkinElmer_CellCarrier-384 Ultra/AssayPlate_PerkinElmer_CellCarrier-384 Ultra_D03_T0001F001Zall,/data/gudlap/ziad/161122-EXP13-03-57-64_20161122_113217/AssayPlate_PerkinElmer_CellCarrier-384 Ultra,tif, D03,1,1,X,18,Y,X,18,Y,FarRed,XY,18,1,90.48192771,16.0060241,0.451569676,90.41536443,16.13710443,0.451569676,5602.5,0.536732624,0.951244918,3.187300591,0.686254882,231.7400561,156.6460979,150.7847789,47.30798825,362.1736649,0.708442164,0.313745118,1.051253974,0.970718184,248,1124,660.8250435,3799744,0.253310337,638,2.43302143,154.4612473,23858.27692,37175.81926,2.65E+09,9.217698903,-2.21E-12,23854.12765,933493.9875,1.38E+09,623.7999376,642.4955374,480,10866,2229.019478,1.28E+07,3.347044698,2242,36.78579821,666.1668288,443778.2438,44099.13317,3.11E+10,2.809604544,2.38E-12,443701.065,9.89E+08,7.24E+12,2046.55136,2141.82696,142.5,0.661184917,0.944625855,1.871298872,0.465611819,240.9453959,20.59126028,18.42612739,9.846704698,52.04163056,0.656504065,0.534388181,1.058620188,0.928338762,2218,3165,2658.777108,441357,0.457264721,2655,3.658405256,175.1217542,30667.62881,1308.659754,1.18E+09,0.062699896,6.03E-14,30482.88405,2455771.717,3.44E+09,2647.532308,2653.122408,10866,2922.726997,2890577,4.633571142,2697,29.9256898,969.0279983,939015.2614,3606,2411.947062,4146137,0.368045779,2407,3.424685873,274.2659588,75221.81617,8,71,77,10,0,166,0,26,70,67,3,166,3,3,5,3,3,5
