row ID,NewRowID,Common Filename,Well Position,TimePoint,FieldNumber,Green Probe,Red Probe,Far Red Probe,Green Probe Detect,Red Probe Detect,Far Red Probe Detect,Karyotype,CT Probe Color,NucleusID,CT Label,Volume (in pixel units) (Geometric Features 3D),Volume of Convex Hull (Geometric Features 3D),Minimum (Statistic Features),Maximum (Statistic Features),Mean (Statistic Features),Sum (Statistic Features),Skewness (Statistic Features),Median (Statistic Features),Kurtosis (Statistic Features),Standard Deviation (Statistic Features),Variance (Statistic Features),Harmonic Mean (Statistic Features),Geometric Mean (Statistic Features),Dimension 0 (Centroid),Dimension 1 (Centroid),Dimension 2 (Centroid),Center of Gravity in Dimension#0 (Center of Gravity),Center of Gravity in Dimension#1 (Center of Gravity),Center of Gravity in Dimension#2 (Center of Gravity),Volume (in pixel units) (Geometric Features 3D) (CT),Volume of Convex Hull (Geometric Features 3D) (CT),Minimum (Statistic Features) (CT),Maximum (Statistic Features) (CT),Mean (Statistic Features) (CT),Sum (Statistic Features) (CT),Skewness (Statistic Features) (CT),Median (Statistic Features) (CT),Kurtosis (Statistic Features) (CT),Standard Deviation (Statistic Features) (CT),Variance (Statistic Features) (CT),Harmonic Mean (Statistic Features) (CT),Geometric Mean (Statistic Features) (CT)
/data/gudlap/ziad/161122-EXP13-03-57-64_20161122_113217/AssayPlate_PerkinElmer_CellCarrier-384 Ultra/AssayPlate_PerkinElmer_CellCarrier-384 Ultra_D04_T0001F001Zall#28#1#7,/data/gudlap/ziad/161122-EXP13-03-57-64_20161122_113217/AssayPlate_PerkinElmer_CellCarrier-384 Ultra/AssayPlate_PerkinElmer_CellCarrier-384 Ultra_D04_T0001F001Zall#28,/data/gudlap/ziad/161122-EXP13-03-57-64_20161122_113217/AssayPlate_PerkinElmer_CellCarrier-384 Ultra/AssayPlate_PerkinElmer_CellCarrier-384 Ultra_D04_T0001F001Zall, D04,1,1,X,18,Y,X,18,Y,XY,FarRed,28,7,118822,130828.4167,0,1105,375.7760852,4.47E+07,0.571596722,365,3.879223954,125.5282019,15757.32947,0,0,63.24460695,138.9305302,3.527605119,64.48299033,138.25859,3.844629832,8205,12502.5,680,4530,1691.897014,1.39E+07,0.586074694,1692,4.264504785,444.1117642,197235.2591,1575.613601,1634.004612
/data/gudlap/ziad/161122-EXP13-03-57-64_20161122_113217/AssayPlate_PerkinElmer_CellCarrier-384 Ultra/AssayPlate_PerkinElmer_CellCarrier-384 Ultra_D04_T0001F001Zall#29#1#1,/data/gudlap/ziad/161122-EXP13-03-57-64_20161122_113217/AssayPlate_PerkinElmer_CellCarrier-384 Ultra/AssayPlate_PerkinElmer_CellCarrier-384 Ultra_D04_T0001F001Zall#29,/data/gudlap/ziad/161122-EXP13-03-57-64_20161122_113217/AssayPlate_PerkinElmer_CellCarrier-384 Ultra/AssayPlate_PerkinElmer_CellCarrier-384 Ultra_D04_T0001F001Zall, D04,1,1,X,18,Y,X,18,Y,XY,FarRed,29,1,75278,76564.375,0,642,307.4827705,2.31E+07,-0.074190127,306,3.021444382,90.8706745,8257.479484,0,0,61.43735588,34.1498847,2.661798616,61.54309993,34.11007392,2.457548626,1301,1433,1021,5145,2200.827056,2863276,1.138045041,2042,4.306935373,729.4379628,532079.7416,1999.814556,2094.318092
/data/gudlap/ziad/161122-EXP13-03-57-64_20161122_113217/AssayPlate_PerkinElmer_CellCarrier-384 Ultra/AssayPlate_PerkinElmer_CellCarrier-384 Ultra_D04_T0001F001Zall#3#1#1,/data/gudlap/ziad/161122-EXP13-03-57-64_20161122_113217/AssayPlate_PerkinElmer_CellCarrier-384 Ultra/AssayPlate_PerkinElmer_CellCarrier-384 Ultra_D04_T0001F001Zall#3,/data/gudlap/ziad/161122-EXP13-03-57-64_20161122_113217/AssayPlate_PerkinElmer_CellCarrier-384 Ultra/AssayPlate_PerkinElmer_CellCarrier-384 Ultra_D04_T0001F001Zall, D04,1,1,X,18,Y,X,18,Y,XY,FarRed,3,1,49575,50679.625,0,951,473.59177,2.35E+07,0.079073182,468,3.081428025,135.6457473,18399.76875,0,0,52.64023372,35.91736227,3.377295492,52.70267926,35.91456902,3.391847893,1198,1207.25,745,4694,2033.272955,2435861,1.079934647,1901,4.288105811,657.2284162,431949.1911,1850.305301,1937.782807
/data/gudlap/ziad/161122-EXP13-03-57-64_20161122_113217/AssayPlate_PerkinElmer_CellCarrier-384 Ultra/AssayPlate_PerkinElmer_CellCarrier-384 Ultra_D04_T0001F001Zall#30#1#1,/data/gudlap/ziad/161122-EXP13-03-57-64_20161122_113217/AssayPlate_PerkinElmer_CellCarrier-384 Ultra/AssayPlate_PerkinElmer_CellCarrier-384 Ultra_D04_T0001F001Zall#30,/data/gudlap/ziad/161122-EXP13-03-57-64_20161122_113217/AssayPlate_PerkinElmer_CellCarrier-384 Ultra/AssayPlate_PerkinElmer_CellCarrier-384 Ultra_D04_T0001F001Zall, D04,1,1,X,18,Y,X,18,Y,XY,FarRed,30,1,64470,65819.08333,0,777,372.667132,2.40E+07,0.171011847,365,2.854615469,111.3469841,12398.15087,0,0,39.09534368,46.41596452,3.162749446,39.04424152,46.82122813,3.098716922,2255,2989.625,836,4463,2071.204878,4670567,0.665242728,2010,3.346754027,600.293509,360352.297,1906.174186,1987.372647
/data/gudlap/ziad/161122-EXP13-03-57-64_20161122_113217/AssayPlate_PerkinElmer_CellCarrier-384 Ultra/AssayPlate_PerkinElmer_CellCarrier-384 Ultra_D04_T0001F001Zall#31#1#1,/data/gudlap/ziad/161122-EXP13-03-57-64_20161122_113217/AssayPlate_PerkinElmer_CellCarrier-384 Ultra/AssayPlate_PerkinElmer_CellCarrier-384 Ultra_D04_T0001F001Zall#31,/data/gudlap/ziad/161122-EXP13-03-57-64_20161122_113217/AssayPlate_PerkinElmer_CellCarrier-384 Ultra/AssayPlate_PerkinElmer_CellCarrier-384 Ultra_D04_T0001F001Zall, D04,1,1,X,18,Y,X,18,Y,XY,FarRed,31,1,53414,55325.25,0,925,440.9745011,2.36E+07,-0.013742781,437,2.962054474,121.4521537,14750.62564,0,0,67.668,55.33533333,3.453333333,67.65699041,55.3865813,3.459056795,1500,1510.791667,853,4342,2170.812,3256218,0.418329396,2124,2.880728003,594.5704752,353514.05,2007.326274,2089.256432
/data/gudlap/ziad/161122-EXP13-03-57-64_20161122_113217/AssayPlate_PerkinElmer_CellCarrier-384 Ultra/AssayPlate_PerkinElmer_CellCarrier-384 Ultra_D04_T0001F001Zall#32#1#1,/data/gudlap/ziad/161122-EXP13-03-57-64_20161122_113217/AssayPlate_PerkinElmer_CellCarrier-384 Ultra/AssayPlate_PerkinElmer_CellCarrier-384 Ultra_D04_T0001F001Zall#32,/data/gudlap/ziad/161122-EXP13-03-57-64_20161122_113217/AssayPlate_PerkinElmer_CellCarrier-384 Ultra/AssayPlate_PerkinElmer_CellCarrier-384 Ultra_D04_T0001F001Zall, D04,1,1,X,18,Y,X,18,Y,XY,FarRed,32,1,45439,46881.04167,0,1589,778.7517771,3.54E+07,-0.014564535,786,2.304443032,243.7817428,59429.53812,0,0,31.23485714,30.79371429,3.496,31.29092255,31.11749718,3.442799847,1750,1844.041667,708,3796,2007.921714,3513863,0.264214839,1994,2.755414777,512.3067399,262458.1957,1871.525804,1940.845232
/data/gudlap/ziad/161122-EXP13-03-57-64_20161122_113217/AssayPlate_PerkinElmer_CellCarrier-384 Ultra/AssayPlate_PerkinElmer_CellCarrier-384 Ultra_D04_T0001F001Zall#33#1#1,/data/gudlap/ziad/161122-EXP13-03-57-64_20161122_113217/AssayPlate_PerkinElmer_CellCarrier-384 Ultra/AssayPlate_PerkinElmer_CellCarrier-384 Ultra_D04_T0001F001Zall#33,/data/gudlap/ziad/161122-EXP13-03-57-64_20161122_113217/AssayPlate_PerkinElmer_CellCarrier-384 Ultra/AssayPlate_PerkinElmer_CellCarrier-384 Ultra_D04_T0001F001Zall, D04,1,1,X,18,Y,X,18,Y,XY,FarRed,33,1,63209,64876.04167,0,860,401.9574269,2.54E+07,0.211301301,393,2.773393426,122.2327519,14940.84563,0,0,45.90217391,20.82142857,3.086956522,46.29248934,20.61056917,2.998454796,1288,1929.875,678,2375,1394.819099,1796527,0.156934101,1404,2.681183591,311.4413229,96995.69763,1322.079337,1359.016922
/data/gudlap/ziad/161122-EXP13-03-57-64_20161122_113217/AssayPlate_PerkinElmer_CellCarrier-384 Ultra/AssayPlate_PerkinElmer_CellCarrier-384 Ultra_D04_T0001F001Zall#33#1#2,/data/gudlap/ziad/161122-EXP13-03-57-64_20161122_113217/AssayPlate_PerkinElmer_CellCarrier-384 Ultra/AssayPlate_PerkinElmer_CellCarrier-384 Ultra_D04_T0001F001Zall#33,/data/gudlap/ziad/161122-EXP13-03-57-64_20161122_113217/AssayPlate_PerkinElmer_CellCarrier-384 Ultra/AssayPlate_PerkinElmer_CellCarrier-384 Ultra_D04_T0001F001Zall, D04,1,1,X,18,Y,X,18,Y,XY,FarRed,33,2,63209,64876.04167,0,860,401.9574269,2.54E+07,0.211301301,393,2.773393426,122.2327519,14940.84563,0,0,73.7993007,54.03216783,3.455944056,73.82613828,54.03576847,3.59663383,1430,1437.083333,862,4258,2099.458042,3002225,0.603104011,1991,2.70430954,671.9518903,451519.3429,1897.520389,1996.006605
/data/gudlap/ziad/161122-EXP13-03-57-64_20161122_113217/AssayPlate_PerkinElmer_CellCarrier-384 Ultra/AssayPlate_PerkinElmer_CellCarrier-384 Ultra_D04_T0001F001Zall#34#1#1,/data/gudlap/ziad/161122-EXP13-03-57-64_20161122_113217/AssayPlate_PerkinElmer_CellCarrier-384 Ultra/AssayPlate_PerkinElmer_CellCarrier-384 Ultra_D04_T0001F001Zall#34,/data/gudlap/ziad/161122-EXP13-03-57-64_20161122_113217/AssayPlate_PerkinElmer_CellCarrier-384 Ultra/AssayPlate_PerkinElmer_CellCarrier-384 Ultra_D04_T0001F001Zall, D04,1,1,X,18,Y,X,18,Y,XY,FarRed,34,1,41739,43234.45833,0,1256,620.9693093,2.59E+07,-0.023159975,621,2.639290106,188.879249,35675.37069,0,0,62.84345048,21.90814696,3.399361022,63.04152894,22.25985563,3.59829152,1252,1267.25,877,6098,2362.300319,2957600,1.402641415,2140,5.007040314,884.4355347,782226.2151,2108.706632,2224.632274
/data/gudlap/ziad/161122-EXP13-03-57-64_20161122_113217/AssayPlate_PerkinElmer_CellCarrier-384 Ultra/AssayPlate_PerkinElmer_CellCarrier-384 Ultra_D04_T0001F001Zall#35#1#1,/data/gudlap/ziad/161122-EXP13-03-57-64_20161122_113217/AssayPlate_PerkinElmer_CellCarrier-384 Ultra/AssayPlate_PerkinElmer_CellCarrier-384 Ultra_D04_T0001F001Zall#35,/data/gudlap/ziad/161122-EXP13-03-57-64_20161122_113217/AssayPlate_PerkinElmer_CellCarrier-384 Ultra/AssayPlate_PerkinElmer_CellCarrier-384 Ultra_D04_T0001F001Zall, D04,1,1,X,18,Y,X,18,Y,XY,FarRed,35,1,70124,71716.54167,0,1092,518.8978666,3.64E+07,0.113263323,512,2.66556643,166.1483561,27605.27622,0,0,40.53288364,20.86621698,3.31703204,40.76589176,21.07916962,3.334977711,1779,2765.5,759,3530,1818.929174,3235875,0.613196418,1758,2.920851014,543.7548614,295669.3493,1664.833867,1740.471212
/data/gudlap/ziad/161122-EXP13-03-57-64_20161122_113217/AssayPlate_PerkinElmer_CellCarrier-384 Ultra/AssayPlate_PerkinElmer_CellCarrier-384 Ultra_D04_T0001F001Zall#36#1#1,/data/gudlap/ziad/161122-EXP13-03-57-64_20161122_113217/AssayPlate_PerkinElmer_CellCarrier-384 Ultra/AssayPlate_PerkinElmer_CellCarrier-384 Ultra_D04_T0001F001Zall#36,/data/gudlap/ziad/161122-EXP13-03-57-64_20161122_113217/AssayPlate_PerkinElmer_CellCarrier-384 Ultra/AssayPlate_PerkinElmer_CellCarrier-384 Ultra_D04_T0001F001Zall, D04,1,1,X,18,Y,X,18,Y,XY,FarRed,36,1,60397,61542.5,0,1008,476.2468666,2.88E+07,-0.111088325,478,2.890370763,141.7356129,20088.98396,0,0,51.53617021,64.63640662,3.478486998,51.5678785,64.58441482,3.450009593,2115,2627.708333,762,3826,2094.794326,4430490,0.207709524,2064,2.415371644,556.223282,309384.3394,1939.755218,2018.536765
/data/gudlap/ziad/161122-EXP13-03-57-64_20161122_113217/AssayPlate_PerkinElmer_CellCarrier-384 Ultra/AssayPlate_PerkinElmer_CellCarrier-384 Ultra_D04_T0001F001Zall#37#1#1,/data/gudlap/ziad/161122-EXP13-03-57-64_20161122_113217/AssayPlate_PerkinElmer_CellCarrier-384 Ultra/AssayPlate_PerkinElmer_CellCarrier-384 Ultra_D04_T0001F001Zall#37,/data/gudlap/ziad/161122-EXP13-03-57-64_20161122_113217/AssayPlate_PerkinElmer_CellCarrier-384 Ultra/AssayPlate_PerkinElmer_CellCarrier-384 Ultra_D04_T0001F001Zall, D04,1,1,X,18,Y,X,18,Y,XY,FarRed,37,1,58568,60674.33333,0,991,478.9356816,2.81E+07,-0.268872085,489,2.716297149,156.1094109,24370.14818,0,0,23.66198502,22.40262172,3.198501873,23.90920853,22.1954045,3.063991617,1068,1420.583333,625,2289,1473.434457,1573628,-0.201274357,1496,2.550137041,330.9403013,109521.483,1387.725929,1432.73409
/data/gudlap/ziad/161122-EXP13-03-57-64_20161122_113217/AssayPlate_PerkinElmer_CellCarrier-384 Ultra/AssayPlate_PerkinElmer_CellCarrier-384 Ultra_D04_T0001F001Zall#37#1#2,/data/gudlap/ziad/161122-EXP13-03-57-64_20161122_113217/AssayPlate_PerkinElmer_CellCarrier-384 Ultra/AssayPlate_PerkinElmer_CellCarrier-384 Ultra_D04_T0001F001Zall#37,/data/gudlap/ziad/161122-EXP13-03-57-64_20161122_113217/AssayPlate_PerkinElmer_CellCarrier-384 Ultra/AssayPlate_PerkinElmer_CellCarrier-384 Ultra_D04_T0001F001Zall, D04,1,1,X,18,Y,X,18,Y,XY,FarRed,37,2,58568,60674.33333,0,991,478.9356816,2.81E+07,-0.268872085,489,2.716297149,156.1094109,24370.14818,0,0,35.25274725,73.85714286,3.5,35.31730678,73.81085815,3.664675007,1456,1439.666667,966,4465,2230.915522,3248213,0.692616257,2175,3.283079418,603.6993782,364452.9393,2078.524484,2153.026809
/data/gudlap/ziad/161122-EXP13-03-57-64_20161122_113217/AssayPlate_PerkinElmer_CellCarrier-384 Ultra/AssayPlate_PerkinElmer_CellCarrier-384 Ultra_D04_T0001F001Zall#38#1#1,/data/gudlap/ziad/161122-EXP13-03-57-64_20161122_113217/AssayPlate_PerkinElmer_CellCarrier-384 Ultra/AssayPlate_PerkinElmer_CellCarrier-384 Ultra_D04_T0001F001Zall#38,/data/gudlap/ziad/161122-EXP13-03-57-64_20161122_113217/AssayPlate_PerkinElmer_CellCarrier-384 Ultra/AssayPlate_PerkinElmer_CellCarrier-384 Ultra_D04_T0001F001Zall, D04,1,1,X,18,Y,X,18,Y,XY,FarRed,38,1,50876,52037.5,0,1066,525.4085227,2.67E+07,-0.103450702,528,2.808891379,152.115785,23139.21205,0,0,63.81075562,33.38189244,3.149761743,63.76105707,33.39446394,3.034054271,1469,1514.083333,1194,4921,2483.402314,3648118,0.707267173,2359,2.954425549,718.3168106,515979.0403,2293.203193,2385.368825
/data/gudlap/ziad/161122-EXP13-03-57-64_20161122_113217/AssayPlate_PerkinElmer_CellCarrier-384 Ultra/AssayPlate_PerkinElmer_CellCarrier-384 Ultra_D04_T0001F001Zall#39#1#1,/data/gudlap/ziad/161122-EXP13-03-57-64_20161122_113217/AssayPlate_PerkinElmer_CellCarrier-384 Ultra/AssayPlate_PerkinElmer_CellCarrier-384 Ultra_D04_T0001F001Zall#39,/data/gudlap/ziad/161122-EXP13-03-57-64_20161122_113217/AssayPlate_PerkinElmer_CellCarrier-384 Ultra/AssayPlate_PerkinElmer_CellCarrier-384 Ultra_D04_T0001F001Zall, D04,1,1,X,18,Y,X,18,Y,XY,FarRed,39,1,62829,64639.08333,0,1019,458.9131611,2.88E+07,0.02917964,456,2.936694879,136.7424847,18698.50713,0,0,107.9428759,42.96191727,2.670387393,107.6038308,42.64024735,2.534082246,1523,1645.833333,971,4582,2266.128037,3451313,0.737706068,2112,2.903542757,704.4647077,496270.5243,2069.224769,2163.820792
/data/gudlap/ziad/161122-EXP13-03-57-64_20161122_113217/AssayPlate_PerkinElmer_CellCarrier-384 Ultra/AssayPlate_PerkinElmer_CellCarrier-384 Ultra_D04_T0001F001Zall#4#1#1,/data/gudlap/ziad/161122-EXP13-03-57-64_20161122_113217/AssayPlate_PerkinElmer_CellCarrier-384 Ultra/AssayPlate_PerkinElmer_CellCarrier-384 Ultra_D04_T0001F001Zall#4,/data/gudlap/ziad/161122-EXP13-03-57-64_20161122_113217/AssayPlate_PerkinElmer_CellCarrier-384 Ultra/AssayPlate_PerkinElmer_CellCarrier-384 Ultra_D04_T0001F001Zall, D04,1,1,X,18,Y,X,18,Y,XY,FarRed,4,1,64779,65885.04167,0,758,338.4754473,2.19E+07,2.41E-04,334,3.369137573,98.43959697,9690.354251,0,0,41.13151659,48.79265403,2.982227488,41.24245635,48.813264,3.049649958,844,877.4166667,693,2857,1523.008294,1285419,0.794896162,1427,3.02808297,454.5123871,206581.51,1402.195944,1460.180892
/data/gudlap/ziad/161122-EXP13-03-57-64_20161122_113217/AssayPlate_PerkinElmer_CellCarrier-384 Ultra/AssayPlate_PerkinElmer_CellCarrier-384 Ultra_D04_T0001F001Zall#40#1#1,/data/gudlap/ziad/161122-EXP13-03-57-64_20161122_113217/AssayPlate_PerkinElmer_CellCarrier-384 Ultra/AssayPlate_PerkinElmer_CellCarrier-384 Ultra_D04_T0001F001Zall#40,/data/gudlap/ziad/161122-EXP13-03-57-64_20161122_113217/AssayPlate_PerkinElmer_CellCarrier-384 Ultra/AssayPlate_PerkinElmer_CellCarrier-384 Ultra_D04_T0001F001Zall, D04,1,1,X,18,Y,X,18,Y,XY,FarRed,40,1,52444,53879.20833,0,1517,672.7745977,3.53E+07,0.11843617,663,2.244925421,255.4703291,65265.08904,0,0,49.27659574,13.20502901,3.30625403,49.40074014,13.30813521,3.403583941,1551,1562.166667,823,5243,2454.462282,3806871,0.80558483,2296,3.193363686,804.2498085,646817.7545,2217.807825,2331.849209
/data/gudlap/ziad/161122-EXP13-03-57-64_20161122_113217/AssayPlate_PerkinElmer_CellCarrier-384 Ultra/AssayPlate_PerkinElmer_CellCarrier-384 Ultra_D04_T0001F001Zall#41#1#1,/data/gudlap/ziad/161122-EXP13-03-57-64_20161122_113217/AssayPlate_PerkinElmer_CellCarrier-384 Ultra/AssayPlate_PerkinElmer_CellCarrier-384 Ultra_D04_T0001F001Zall#41,/data/gudlap/ziad/161122-EXP13-03-57-64_20161122_113217/AssayPlate_PerkinElmer_CellCarrier-384 Ultra/AssayPlate_PerkinElmer_CellCarrier-384 Ultra_D04_T0001F001Zall, D04,1,1,X,18,Y,X,18,Y,XY,FarRed,41,1,51883,52853.875,0,1169,526.3493052,2.73E+07,-0.118799588,528,2.652888043,171.4566422,29397.38014,0,0,63.25054308,27.36495293,2.973931933,63.22580653,27.28998154,2.762709449,1381,1414.333333,1221,5392,2723.047791,3760529,0.589628416,2626,2.926993927,775.5445291,601469.3166,2512.859579,2616.165532
/data/gudlap/ziad/161122-EXP13-03-57-64_20161122_113217/AssayPlate_PerkinElmer_CellCarrier-384 Ultra/AssayPlate_PerkinElmer_CellCarrier-384 Ultra_D04_T0001F001Zall#5#1#1,/data/gudlap/ziad/161122-EXP13-03-57-64_20161122_113217/AssayPlate_PerkinElmer_CellCarrier-384 Ultra/AssayPlate_PerkinElmer_CellCarrier-384 Ultra_D04_T0001F001Zall#5,/data/gudlap/ziad/161122-EXP13-03-57-64_20161122_113217/AssayPlate_PerkinElmer_CellCarrier-384 Ultra/AssayPlate_PerkinElmer_CellCarrier-384 Ultra_D04_T0001F001Zall, D04,1,1,X,18,Y,X,18,Y,XY,FarRed,5,1,59498,60526.83333,0,869,381.0630609,2.27E+07,-0.059263958,377,3.234071943,116.9293777,13672.47938,0,0,55.96896163,41.19300226,3.240406321,55.97539786,41.18556254,3.178918086,1772,1876.833333,959,4439,2339.396727,4145411,0.57010783,2252,2.831714335,683.6816798,467420.6392,2147.866581,2242.268264
/data/gudlap/ziad/161122-EXP13-03-57-64_20161122_113217/AssayPlate_PerkinElmer_CellCarrier-384 Ultra/AssayPlate_PerkinElmer_CellCarrier-384 Ultra_D04_T0001F001Zall#6#1#1,/data/gudlap/ziad/161122-EXP13-03-57-64_20161122_113217/AssayPlate_PerkinElmer_CellCarrier-384 Ultra/AssayPlate_PerkinElmer_CellCarrier-384 Ultra_D04_T0001F001Zall#6,/data/gudlap/ziad/161122-EXP13-03-57-64_20161122_113217/AssayPlate_PerkinElmer_CellCarrier-384 Ultra/AssayPlate_PerkinElmer_CellCarrier-384 Ultra_D04_T0001F001Zall, D04,1,1,X,18,Y,X,18,Y,XY,FarRed,6,1,59643,60872.79167,0,1007,492.9934108,2.94E+07,-0.091845226,492,2.938729775,145.4656327,21160.2503,0,0,47.18034501,36.63878725,3.414009409,47.13303044,36.4624951,3.441126229,1913,1914.333333,964,4384,2145.765813,4104850,0.648945724,2075,3.294530626,583.5476908,340527.9075,1995.214175,2069.304753
/data/gudlap/ziad/161122-EXP13-03-57-64_20161122_113217/AssayPlate_PerkinElmer_CellCarrier-384 Ultra/AssayPlate_PerkinElmer_CellCarrier-384 Ultra_D04_T0001F001Zall#7#1#1,/data/gudlap/ziad/161122-EXP13-03-57-64_20161122_113217/AssayPlate_PerkinElmer_CellCarrier-384 Ultra/AssayPlate_PerkinElmer_CellCarrier-384 Ultra_D04_T0001F001Zall#7,/data/gudlap/ziad/161122-EXP13-03-57-64_20161122_113217/AssayPlate_PerkinElmer_CellCarrier-384 Ultra/AssayPlate_PerkinElmer_CellCarrier-384 Ultra_D04_T0001F001Zall, D04,1,1,X,18,Y,X,18,Y,XY,FarRed,7,1,33482,36302.625,0,1046,437.9162236,1.47E+07,0.266202003,426,2.35084215,182.8959822,33450.94029,0,0,57.37850746,60.47343284,3.453731343,57.42875305,60.47976878,3.527840735,1675,1846.916667,815,4390,2372.835821,3974500,0.521730125,2288,2.704453525,677.4821736,458982.0955,2185.646896,2278.212233
/data/gudlap/ziad/161122-EXP13-03-57-64_20161122_113217/AssayPlate_PerkinElmer_CellCarrier-384 Ultra/AssayPlate_PerkinElmer_CellCarrier-384 Ultra_D04_T0001F001Zall#8#1#1,/data/gudlap/ziad/161122-EXP13-03-57-64_20161122_113217/AssayPlate_PerkinElmer_CellCarrier-384 Ultra/AssayPlate_PerkinElmer_CellCarrier-384 Ultra_D04_T0001F001Zall#8,/data/gudlap/ziad/161122-EXP13-03-57-64_20161122_113217/AssayPlate_PerkinElmer_CellCarrier-384 Ultra/AssayPlate_PerkinElmer_CellCarrier-384 Ultra_D04_T0001F001Zall, D04,1,1,X,18,Y,X,18,Y,XY,FarRed,8,1,53538,54596.16667,0,814,378.3589413,2.03E+07,-0.050299832,376,3.240778273,106.5161848,11345.69762,0,0,34.43951368,61.58419453,3.459574468,34.32147444,61.44481932,3.4418589,1645,1654.625,728,3424,1870.269301,3076593,0.437870424,1807,2.617875747,534.3030261,285479.7237,1718.405806,1794.26842
/data/gudlap/ziad/161122-EXP13-03-57-64_20161122_113217/AssayPlate_PerkinElmer_CellCarrier-384 Ultra/AssayPlate_PerkinElmer_CellCarrier-384 Ultra_D04_T0001F002Zall#1#1#1,/data/gudlap/ziad/161122-EXP13-03-57-64_20161122_113217/AssayPlate_PerkinElmer_CellCarrier-384 Ultra/AssayPlate_PerkinElmer_CellCarrier-384 Ultra_D04_T0001F002Zall#1,/data/gudlap/ziad/161122-EXP13-03-57-64_20161122_113217/AssayPlate_PerkinElmer_CellCarrier-384 Ultra/AssayPlate_PerkinElmer_CellCarrier-384 Ultra_D04_T0001F002Zall, D04,1,2,X,18,Y,X,18,Y,XY,FarRed,1,1,41743,42973.66667,0,986,462.8033443,1.93E+07,0.021332711,458,2.642033278,141.499237,20022.03408,0,0,84.52741935,31.8483871,2.807258065,84.09459296,31.70143461,2.778325636,1240,1316.291667,886,4184,2136.86371,2649711,0.726589183,2036,3.112246047,607.3330804,368853.4705,1978.745091,2055.461495
/data/gudlap/ziad/161122-EXP13-03-57-64_20161122_113217/AssayPlate_PerkinElmer_CellCarrier-384 Ultra/AssayPlate_PerkinElmer_CellCarrier-384 Ultra_D04_T0001F002Zall#10#1#1,/data/gudlap/ziad/161122-EXP13-03-57-64_20161122_113217/AssayPlate_PerkinElmer_CellCarrier-384 Ultra/AssayPlate_PerkinElmer_CellCarrier-384 Ultra_D04_T0001F002Zall#10,/data/gudlap/ziad/161122-EXP13-03-57-64_20161122_113217/AssayPlate_PerkinElmer_CellCarrier-384 Ultra/AssayPlate_PerkinElmer_CellCarrier-384 Ultra_D04_T0001F002Zall, D04,1,2,X,18,Y,X,18,Y,XY,FarRed,10,1,104481,106204.0833,0,933,423.4228903,4.42E+07,-0.093529053,426,2.645618285,127.565068,16272.84656,0,0,51.99585921,46.32229124,3.425120773,52.03152343,46.31401617,3.402652779,1449,1541.875,1077,5113,2677.973085,3880383,0.459793445,2605,2.432438173,803.4573316,645543.6837,2444.614424,2559.501678
/data/gudlap/ziad/161122-EXP13-03-57-64_20161122_113217/AssayPlate_PerkinElmer_CellCarrier-384 Ultra/AssayPlate_PerkinElmer_CellCarrier-384 Ultra_D04_T0001F002Zall#11#1#1,/data/gudlap/ziad/161122-EXP13-03-57-64_20161122_113217/AssayPlate_PerkinElmer_CellCarrier-384 Ultra/AssayPlate_PerkinElmer_CellCarrier-384 Ultra_D04_T0001F002Zall#11,/data/gudlap/ziad/161122-EXP13-03-57-64_20161122_113217/AssayPlate_PerkinElmer_CellCarrier-384 Ultra/AssayPlate_PerkinElmer_CellCarrier-384 Ultra_D04_T0001F002Zall, D04,1,2,X,18,Y,X,18,Y,XY,FarRed,11,1,63439,64614.83333,0,697,344.0532795,2.18E+07,-0.055050165,344,2.684100695,102.8357288,10575.18711,0,0,37.96834264,44.91123526,3.489137182,37.6722971,44.89129955,3.625798494,1611,1610.375,867,5019,2145.275605,3456039,0.995946847,2063,4.163627962,696.7662563,485483.2159,1947.394545,2042.153477
/data/gudlap/ziad/161122-EXP13-03-57-64_20161122_113217/AssayPlate_PerkinElmer_CellCarrier-384 Ultra/AssayPlate_PerkinElmer_CellCarrier-384 Ultra_D04_T0001F002Zall#12#1#1,/data/gudlap/ziad/161122-EXP13-03-57-64_20161122_113217/AssayPlate_PerkinElmer_CellCarrier-384 Ultra/AssayPlate_PerkinElmer_CellCarrier-384 Ultra_D04_T0001F002Zall#12,/data/gudlap/ziad/161122-EXP13-03-57-64_20161122_113217/AssayPlate_PerkinElmer_CellCarrier-384 Ultra/AssayPlate_PerkinElmer_CellCarrier-384 Ultra_D04_T0001F002Zall, D04,1,2,X,18,Y,X,18,Y,XY,FarRed,12,1,55424,56879.79167,0,1128,465.4990798,2.58E+07,-0.012084571,472,2.401331256,167.1458982,27937.75129,0,0,38.05487805,41.68292683,3.329945799,38.01232106,41.61746547,3.338122914,1476,1498.5,1109,5692,2574.798103,3800402,0.926684906,2393,3.441726379,894.7159336,800516.6019,2307.083669,2433.915094
