row ID,Common Filename,Parent folder,File extension,Well Position,TimePoint,FieldNumber,Green Probe,Red Probe,Far Red Probe,Green Probe Detect,Red Probe Detect,Far Red Probe Detect,CT Probe Color,Karyotype,NucleusID,CTID,Dimension 0 (Centroid),Dimension 1 (Centroid),Normalized Centriod DistanceMap,Center of Gravity in Dimension#0 (Center of Gravity),Center of Gravity in Dimension#1 (Center of Gravity),Normalized Center of Gravity DistanceMap,Size (Geometric Features 2D),Circularity (Geometric Features 2D),Convexity (Geometric Features 2D),Eccentricity (Geometric Features 2D),Main Elongation (Geometric Features 2D),Ferets Angle (Geometric Features 2D),Ferets Diameter (Geometric Features 2D),Major Axis (Geometric Features 2D),Minor Axis (Geometric Features 2D),Boundary Size (Geometric Features 2D),Boxivity (Geometric Features 2D),Roundness (Geometric Features 2D),Rugosity (Geometric Features 2D),Solidity (Geometric Features 2D),Minimum (Statistic Features),Maximum (Statistic Features),Mean (Statistic Features),Sum (Statistic Features),Skewness (Statistic Features),Median (Statistic Features),Kurtosis (Statistic Features),Standard Deviation (Statistic Features),Variance (Statistic Features),Sum Of Logs (Statistic Features),Sum Of Squares (Statistic Features),Sum Of Inverses (Statistic Features),Moment 1 About Mean (Statistic Features),Moment 2 About Mean (Statistic Features),Moment 3 About Mean (Statistic Features),Moment 4 About Mean (Statistic Features),Harmonic Mean (Statistic Features),Geometric Mean (Statistic Features),Minimum (Statistic Features) (CT Channel),Maximum (Statistic Features) (CT Channel),Mean (Statistic Features) (CT Channel),Sum (Statistic Features) (CT Channel),Skewness (Statistic Features) (CT Channel),Median (Statistic Features) (CT Channel),Kurtosis (Statistic Features) (CT Channel),Standard Deviation (Statistic Features) (CT Channel),Variance (Statistic Features) (CT Channel),Sum Of Logs (Statistic Features) (CT Channel),Sum Of Squares (Statistic Features) (CT Channel),Sum Of Inverses (Statistic Features) (CT Channel),Moment 1 About Mean (Statistic Features) (CT Channel),Moment 2 About Mean (Statistic Features) (CT Channel),Moment 3 About Mean (Statistic Features) (CT Channel),Moment 4 About Mean (Statistic Features) (CT Channel),Harmonic Mean (Statistic Features) (CT Channel),Geometric Mean (Statistic Features) (CT Channel),Size (Geometric Features 2D)_CT,Circularity (Geometric Features 2D)_CT,Convexity (Geometric Features 2D)_CT,Eccentricity (Geometric Features 2D)_CT,Main Elongation (Geometric Features 2D)_CT,Ferets Angle (Geometric Features 2D)_CT,Ferets Diameter (Geometric Features 2D)_CT,Major Axis (Geometric Features 2D)_CT,Minor Axis (Geometric Features 2D)_CT,Boundary Size (Geometric Features 2D)_CT,Boxivity (Geometric Features 2D)_CT,Roundness (Geometric Features 2D)_CT,Rugosity (Geometric Features 2D)_CT,Solidity (Geometric Features 2D)_CT,Minimum (Statistic Features)_CT,Maximum (Statistic Features)_CT,Mean (Statistic Features)_CT,Sum (Statistic Features)_CT,Skewness (Statistic Features)_CT,Median (Statistic Features)_CT,Kurtosis (Statistic Features)_CT,Standard Deviation (Statistic Features)_CT,Variance (Statistic Features)_CT,Sum Of Logs (Statistic Features)_CT,Sum Of Squares (Statistic Features)_CT,Sum Of Inverses (Statistic Features)_CT,Moment 1 About Mean (Statistic Features)_CT,Moment 2 About Mean (Statistic Features)_CT,Moment 3 About Mean (Statistic Features)_CT,Moment 4 About Mean (Statistic Features)_CT,Harmonic Mean (Statistic Features)_CT,Geometric Mean (Statistic Features)_CT,Maximum (Statistic Features)_AllCTs,Mean (Statistic Features)_AllCTs,Sum (Statistic Features)_AllCTs,Skewness (Statistic Features)_AllCTs,Median (Statistic Features)_AllCTs,Kurtosis (Statistic Features)_AllCTs,Standard Deviation (Statistic Features)_AllCTs,Variance (Statistic Features)_AllCTs,Maximum (Statistic Features)_XORAllCTs,Mean (Statistic Features)_XORAllCTs,Sum (Statistic Features)_XORAllCTs,Skewness (Statistic Features)_XORAllCTs,Median (Statistic Features)_XORAllCTs,Kurtosis (Statistic Features)_XORAllCTs,Standard Deviation (Statistic Features)_XORAllCTs,Variance (Statistic Features)_XORAllCTs,NumPixelsdistantShell1,NumPixelsdistantShell2,NumPixelsdistantShell3,NumPixelsdistantShell4,NumPixelsdistantShell5,NumPixelsAlldistantShells,NumPixelsareaShell1,NumPixelsareaShell2,NumPixelsareaShell3,NumPixelsareaShell4,NumPixelsareaShell5,NumPixelsAllareaShells,CentriodDistanceShellNumber,CenterofGravityDistanceShellNumber,TotalNumberofDistanceShells,CentriodAreaShellNumber,CenterofGravityAreaShellNumber,TotalNumberofAreaShells
/spin1/users/jowharzm/data/Exp12/170502-EXP12-64-57-03-Plate-1_20170502_143847/AssayPlate_PerkinElmer_CellCarrier-384 Ultra/AssayPlate_PerkinElmer_CellCarrier-384 Ultra_D07_T0001F011Zall#44#1,/spin1/users/jowharzm/data/Exp12/170502-EXP12-64-57-03-Plate-1_20170502_143847/AssayPlate_PerkinElmer_CellCarrier-384 Ultra/AssayPlate_PerkinElmer_CellCarrier-384 Ultra_D07_T0001F011Zall,/spin1/users/jowharzm/data/Exp12/170502-EXP12-64-57-03-Plate-1_20170502_143847/AssayPlate_PerkinElmer_CellCarrier-384 Ultra,tif, D07,1,11,X,Y,Xist,X,Y,,Red,XY,44,1,61.32300885,17.16814159,0.419200927,61.26261178,17.03542811,0.419200927,8116.5,0.801921403,0.951780221,1.706150069,0.413885087,193.1906107,131.4686274,132.7847101,77.82709888,356.6345597,0.792664323,0.586114913,1.050662724,0.990300146,1050,2909,1868.691731,1.55E+07,-0.087020206,1878,3.62576558,242.7450105,58925.14012,62240.3458,2.94E+10,4.507179758,1.22E-12,58918.01667,-1244718.21,1.26E+10,1835.294008,1852.367359,259,6244,1188.043037,9827492,3.722508687,1111,23.28801179,605.0058817,366032.1169,57856.7617,1.47E+10,8.189434334,-6.99E-12,365987.8673,8.24E+08,3.12E+12,1010.081974,1090.388543,198,0.624656922,0.90517139,1.182425723,0.154280915,220.9143832,19.84943324,17.26531828,14.60160918,63.11269837,0.620300752,0.845719085,1.104763154,0.846153846,1962,6244,3920.690265,886076,0.233711839,3803,2.064639249,1057.733216,1118799.557,1861.460469,3.73E+09,0.062218935,-5.57E-13,1113849.116,2.77E+08,2.58E+12,3632.334746,3776.491753,6244,3920.690265,886076,0.233711839,3803,2.064639249,1057.733216,1118799.557,3115,1263.237589,3562330,0.851461849,1238,5.096368934,395.0134743,156035.6448,4,110,93,19,0,226,0,29,102,91,4,226,3,3,5,3,3,5
/spin1/users/jowharzm/data/Exp12/170502-EXP12-64-57-03-Plate-1_20170502_143847/AssayPlate_PerkinElmer_CellCarrier-384 Ultra/AssayPlate_PerkinElmer_CellCarrier-384 Ultra_D07_T0001F011Zall#45#1,/spin1/users/jowharzm/data/Exp12/170502-EXP12-64-57-03-Plate-1_20170502_143847/AssayPlate_PerkinElmer_CellCarrier-384 Ultra/AssayPlate_PerkinElmer_CellCarrier-384 Ultra_D07_T0001F011Zall,/spin1/users/jowharzm/data/Exp12/170502-EXP12-64-57-03-Plate-1_20170502_143847/AssayPlate_PerkinElmer_CellCarrier-384 Ultra,tif, D07,1,11,X,Y,Xist,X,Y,,Red,XY,45,1,63.7,50.68125,0.672943413,63.77098472,50.3707413,0.672943413,7140.5,0.855041438,0.953206385,1.392790098,0.282016722,249.145542,112.3610253,112.5284162,80.79352111,323.9482682,0.741918046,0.717983278,1.049090749,0.989262954,1302,4185,2821.366172,2.05E+07,-0.249542058,2848,2.851032741,462.3562267,213773.2804,57718.78047,5.95E+10,2.65831581,1.63E-12,213743.9078,-2.47E+07,1.30E+11,2737.82369,2781.046688,281,6583,1421.509618,1.03E+07,2.763584378,1419,21.2389451,582.4284521,339222.9019,52301.17061,1.72E+10,5.971242564,6.87E-12,339176.2925,5.46E+08,2.44E+12,1218.841794,1321.074849,139,0.77561332,0.950563679,1.263164931,0.208337743,266.4236656,16.03121954,14.95176592,11.83674876,47.45584412,0.751351351,0.791662257,1.052007374,0.929765886,2314,6583,3820.4875,611278,0.743930408,3403,2.216143395,1258.643629,1584183.786,1311.686236,2.59E+09,0.04609369,-2.90E-13,1574282.637,1.48E+09,5.56E+12,3471.190996,3633.817318,6583,3820.4875,611278,0.743930408,3403,2.216143395,1258.643629,1584183.786,3071,1423.03695,3042453,-0.394744465,1554,2.329124381,454.6747711,206729.1474,0,0,69,91,0,160,0,0,0,78,82,160,4,4,5,5,5,5
/spin1/users/jowharzm/data/Exp12/170502-EXP12-64-57-03-Plate-1_20170502_143847/AssayPlate_PerkinElmer_CellCarrier-384 Ultra/AssayPlate_PerkinElmer_CellCarrier-384 Ultra_D07_T0001F011Zall#46#1,/spin1/users/jowharzm/data/Exp12/170502-EXP12-64-57-03-Plate-1_20170502_143847/AssayPlate_PerkinElmer_CellCarrier-384 Ultra/AssayPlate_PerkinElmer_CellCarrier-384 Ultra_D07_T0001F011Zall,/spin1/users/jowharzm/data/Exp12/170502-EXP12-64-57-03-Plate-1_20170502_143847/AssayPlate_PerkinElmer_CellCarrier-384 Ultra,tif, D07,1,11,X,Y,Xist,X,Y,,Red,XY,46,1,91.09716599,32.00404858,0.656590521,90.77841335,32.1804669,0.670820355,5322.5,0.75039098,0.954816037,1.963234997,0.490636627,176.4862497,114.2147101,115.3450703,58.75255405,298.5512986,0.63910903,0.509363373,1.047322166,0.986104678,1394,4137,2942.654142,1.61E+07,-0.773527155,3035,3.133871671,466.6983863,217807.3838,43499.58725,4.84E+10,1.911898612,2.41E-12,217767.463,-7.86E+07,1.49E+11,2853.70781,2900.963637,320,6761,1338.47544,7302722,2.598082752,1236,13.8908612,676.6193859,457813.7933,38745.23902,1.23E+10,4.920958667,-1.16E-12,457729.8832,8.05E+08,2.91E+12,1108.727053,1213.665155,214,0.481032116,0.8667259,2.203933635,0.546265829,212.4711923,26.07680962,24.50536651,11.11892215,74.76955262,0.577744514,0.453734171,1.153767298,0.791127542,1732,6761,3566.45749,880915,0.538374107,3405,2.840927007,1003.731723,1007477.371,2010.601863,3.39E+09,0.074942486,-5.38E-13,1003398.515,5.44E+08,2.88E+12,3295.860772,3429.221384,6761,3566.45749,880915,0.538374107,3405,2.840927007,1003.731723,1007477.371,2975,1348.457062,2386769,0.289524303,1337,2.695008978,452.1333135,204424.5332,4,47,97,99,0,247,0,14,45,117,71,247,4,4,5,5,5,5
/spin1/users/jowharzm/data/Exp12/170502-EXP12-64-57-03-Plate-1_20170502_143847/AssayPlate_PerkinElmer_CellCarrier-384 Ultra/AssayPlate_PerkinElmer_CellCarrier-384 Ultra_D07_T0001F012Zall#1#1,/spin1/users/jowharzm/data/Exp12/170502-EXP12-64-57-03-Plate-1_20170502_143847/AssayPlate_PerkinElmer_CellCarrier-384 Ultra/AssayPlate_PerkinElmer_CellCarrier-384 Ultra_D07_T0001F012Zall,/spin1/users/jowharzm/data/Exp12/170502-EXP12-64-57-03-Plate-1_20170502_143847/AssayPlate_PerkinElmer_CellCarrier-384 Ultra,tif, D07,1,12,X,Y,Xist,X,Y,,Red,XY,1,1,95.05882353,22.41830065,0.636228502,95.17693393,22.40343089,0.636228502,5865,0.770506658,0.955008815,1.922107689,0.479737787,190.1755108,118.8696765,119.8058226,62.33044242,309.2792206,0.662128294,0.520262213,1.047110753,0.986128625,1311,4474,2579.765911,1.55E+07,-0.083090585,2591,3.348120719,430.9950428,185756.7269,47059.70193,4.11E+10,2.399224972,-7.91E-12,185725.7778,-6652251.218,1.16E+11,2501.641184,2541.90759,581,8679,2378.50983,1.43E+07,2.191632975,2377,13.87351138,921.8694245,849843.2358,46260.97134,3.91E+10,2.893966734,-1.24E-11,849701.6424,1.72E+09,1.00E+13,2073.969936,2225.179117,132,0.790809716,0.9664157,1.526556356,0.344930833,212.7352263,16.64331698,16.01763695,10.49266009,45.79898987,0.658064516,0.655069167,1.034751402,0.956521739,3683,8679,6046.568627,925125,0.200183972,5788,1.641131677,1465.990575,2149128.365,1327.669678,5.92E+09,0.026855666,1.55E-13,2135081.775,6.31E+08,7.58E+12,5697.121897,5869.82204,8679,6046.568627,925125,0.200183972,5788,1.641131677,1465.990575,2149128.365,5178,2529.625958,5281859,-0.590936455,2688,3.133469183,744.5998616,554428.9539,0,6,66,70,11,153,0,0,19,79,55,153,4,4,5,4,4,5
/spin1/users/jowharzm/data/Exp12/170502-EXP12-64-57-03-Plate-1_20170502_143847/AssayPlate_PerkinElmer_CellCarrier-384 Ultra/AssayPlate_PerkinElmer_CellCarrier-384 Ultra_D07_T0001F012Zall#2#1,/spin1/users/jowharzm/data/Exp12/170502-EXP12-64-57-03-Plate-1_20170502_143847/AssayPlate_PerkinElmer_CellCarrier-384 Ultra/AssayPlate_PerkinElmer_CellCarrier-384 Ultra_D07_T0001F012Zall,/spin1/users/jowharzm/data/Exp12/170502-EXP12-64-57-03-Plate-1_20170502_143847/AssayPlate_PerkinElmer_CellCarrier-384 Ultra,tif, D07,1,12,X,Y,Xist,X,Y,,Red,XY,2,1,58.57142857,46.26857143,0.685714304,58.60274587,46.34520696,0.685714304,7222.5,0.770649189,0.951067124,1.861746841,0.462870043,184.8365834,130.4645546,130.8456073,70.2810954,343.1787156,0.745828104,0.537129957,1.051450496,0.986747729,943,3245,1817.050847,1.34E+07,0.178191449,1800,3.616529052,286.8863846,82303.79766,55254.78766,2.50E+10,4.166575779,-2.07E-12,82292.63782,4207427.786,2.45E+10,1770.03861,1793.948972,491,10145,1845.216814,1.36E+07,4.273164123,1802,35.57164944,743.3578985,552580.9653,55038.22699,2.92E+10,4.47244726,5.49E-12,552506.0391,1.76E+09,1.09E+13,1648.985348,1742.037073,151.5,0.702943964,0.959107022,1.906741692,0.475545112,143.1301024,20,19.17817632,10.05808831,52.04163056,0.626033058,0.524454888,1.042636512,0.904477612,2769,10145,5208.022857,911404,0.975039965,4532,3.0302541,1790.413244,3205579.586,1488.366291,5.30E+09,0.037170528,-2.08E-13,3187261.988,5.60E+09,3.11E+13,4708.031022,4939.158413,10145,5208.022857,911404,0.975039965,4532,3.0302541,1790.413244,3205579.586,4476,1891.580632,4668421,0.023344708,1914,4.04480176,503.9213144,253936.6911,0,0,59,87,29,175,0,0,6,77,92,175,4,4,5,5,5,5
/spin1/users/jowharzm/data/Exp12/170502-EXP12-64-57-03-Plate-1_20170502_143847/AssayPlate_PerkinElmer_CellCarrier-384 Ultra/AssayPlate_PerkinElmer_CellCarrier-384 Ultra_D07_T0001F012Zall#3#1,/spin1/users/jowharzm/data/Exp12/170502-EXP12-64-57-03-Plate-1_20170502_143847/AssayPlate_PerkinElmer_CellCarrier-384 Ultra/AssayPlate_PerkinElmer_CellCarrier-384 Ultra_D07_T0001F012Zall,/spin1/users/jowharzm/data/Exp12/170502-EXP12-64-57-03-Plate-1_20170502_143847/AssayPlate_PerkinElmer_CellCarrier-384 Ultra,tif, D07,1,12,X,Y,Xist,X,Y,,Red,XY,3,1,39.3125,37.1875,0.968774796,39.1785354,37.26959961,0.968774796,6485,0.811290694,0.953361689,1.646191925,0.392537416,195.3408908,117.1750827,116.5870418,70.82226566,316.9360749,0.69402254,0.607462584,1.04891985,0.988115191,1015,4009,2008.316075,1.33E+07,0.194860409,2008,4.09993665,326.6635551,106709.0782,50293.13575,2.74E+10,3.392574482,2.33E-12,106692.9712,6792437.675,4.67E+10,1952.794267,1981.11821,480,7292,2016.867321,1.34E+07,1.851661485,1989,11.46486185,715.3231161,511687.1604,50029.688,3.03E+10,3.700735906,-6.85E-12,511609.9246,6.78E+08,3.00E+12,1790.184484,1903.883485,134.5,0.522594471,0.929913293,2.119840084,0.528266303,204.2277453,21.9317122,19.05319233,8.98803286,56.87005769,0.494485294,0.471733697,1.075369078,0.812688822,2801,7292,4677.46875,748395,0.36248229,4564,2.081651559,1104.401303,1219702.238,1347.665673,3.69E+09,0.036143013,0,1212079.099,4.88E+08,3.10E+12,4426.858402,4550.127146,7292,4677.46875,748395,0.36248229,4564,2.081651559,1104.401303,1219702.238,4856,2177.639322,4751609,-0.312502859,2259,3.408565133,649.487245,421833.6814,0,0,0,7,153,160,0,0,0,0,160,160,5,5,5,5,5,5
/spin1/users/jowharzm/data/Exp12/170502-EXP12-64-57-03-Plate-1_20170502_143847/AssayPlate_PerkinElmer_CellCarrier-384 Ultra/AssayPlate_PerkinElmer_CellCarrier-384 Ultra_D07_T0001F012Zall#4#1,/spin1/users/jowharzm/data/Exp12/170502-EXP12-64-57-03-Plate-1_20170502_143847/AssayPlate_PerkinElmer_CellCarrier-384 Ultra/AssayPlate_PerkinElmer_CellCarrier-384 Ultra_D07_T0001F012Zall,/spin1/users/jowharzm/data/Exp12/170502-EXP12-64-57-03-Plate-1_20170502_143847/AssayPlate_PerkinElmer_CellCarrier-384 Ultra,tif, D07,1,12,X,Y,Xist,X,Y,,Red,XY,4,1,71.29192547,28.45962733,0.933333337,71.48183545,28.47577052,0.933333337,6652.5,0.702205888,0.955372361,2.344353933,0.573443248,185.8773926,136.7186893,140.9156053,60.10850293,345.0365799,0.557674575,0.426556752,1.046712299,0.984534557,1205,4351,2554.438161,1.74E+07,-0.149284573,2585,3.212899398,397.3803553,157911.1468,53325.58369,4.55E+10,2.736972969,1.17E-11,157887.9518,-9367724.522,8.01E+10,2487.419524,2521.937067,370,9560,2147.725617,1.46E+07,2.285404193,2132,15.40438817,847.2829939,717888.4718,51753.92405,3.63E+10,3.6776582,-1.71E-11,717783.024,1.39E+09,7.94E+12,1851.178013,2002.05161,139.5,0.759536403,0.958036236,1.700283865,0.411862913,210.9637565,17.49285568,17.37812353,10.22071895,48.04163056,0.768522036,0.588137087,1.043801854,0.95221843,3392,9560,5646.962733,909161,0.519330965,5411,2.550700904,1377.126051,1896476.161,1386.192516,5.44E+09,0.030199931,-1.64E-13,1884696.806,1.36E+09,9.17E+12,5331.137945,5485.652931,9560,5646.962733,909161,0.519330965,5411,2.550700904,1377.126051,1896476.161,4448,2262.608227,5665571,-0.363881713,2311,3.132846272,636.0447393,404552.9104,0,0,0,25,136,161,0,0,0,0,161,161,5,5,5,5,5,5
/spin1/users/jowharzm/data/Exp12/170502-EXP12-64-57-03-Plate-1_20170502_143847/AssayPlate_PerkinElmer_CellCarrier-384 Ultra/AssayPlate_PerkinElmer_CellCarrier-384 Ultra_D07_T0001F012Zall#5#1,/spin1/users/jowharzm/data/Exp12/170502-EXP12-64-57-03-Plate-1_20170502_143847/AssayPlate_PerkinElmer_CellCarrier-384 Ultra/AssayPlate_PerkinElmer_CellCarrier-384 Ultra_D07_T0001F012Zall,/spin1/users/jowharzm/data/Exp12/170502-EXP12-64-57-03-Plate-1_20170502_143847/AssayPlate_PerkinElmer_CellCarrier-384 Ultra,tif, D07,1,12,X,Y,Xist,X,Y,,Red,XY,5,1,48.04395604,76.26373626,0.386405528,48.17341362,76.22681344,0.386405528,8938.5,0.807076843,0.943847402,1.440961315,0.306018843,158.0327566,128.3160161,128.0600132,88.87123609,373.0609665,0.730792177,0.693981157,1.059493301,0.982468674,828,2583,1567.159081,1.43E+07,-0.003357242,1578,3.320311357,239.9742713,57587.65089,66808.46885,2.29E+10,5.951658939,3.64E-13,57581.31979,-46395.58694,1.10E+10,1528.313382,1548.153912,375,6574,1913.595976,1.74E+07,1.795942634,1895,12.91640725,620.6890383,385254.8823,68269.46979,3.68E+10,5.320809688,1.59E-11,385212.5279,4.29E+08,1.92E+12,1709.514253,1817.902479,157.5,0.677693833,0.948486729,2.200088312,0.545472791,160.7099538,21.1896201,21.00464739,9.547183753,54.04163056,0.575657895,0.454527209,1.054311008,0.926470588,2612,6574,4360.532967,793617,0.311660821,4193,1.837550349,1077.489812,1160984.294,1519.686375,3.67E+09,0.044351017,2.25E-13,1154605.26,3.90E+08,2.48E+12,4103.626316,4229.864082,6574,4360.532967,793617,0.311660821,4193,1.837550349,1077.489812,1160984.294,4189,2016.093591,5945460,-0.458603531,2096,3.745020618,564.4704511,318626.8902,0,122,60,0,0,182,0,0,135,47,0,182,2,2,5,3,3,5
/spin1/users/jowharzm/data/Exp12/170502-EXP12-64-57-03-Plate-1_20170502_143847/AssayPlate_PerkinElmer_CellCarrier-384 Ultra/AssayPlate_PerkinElmer_CellCarrier-384 Ultra_D07_T0001F012Zall#6#1,/spin1/users/jowharzm/data/Exp12/170502-EXP12-64-57-03-Plate-1_20170502_143847/AssayPlate_PerkinElmer_CellCarrier-384 Ultra/AssayPlate_PerkinElmer_CellCarrier-384 Ultra_D07_T0001F012Zall,/spin1/users/jowharzm/data/Exp12/170502-EXP12-64-57-03-Plate-1_20170502_143847/AssayPlate_PerkinElmer_CellCarrier-384 Ultra,tif, D07,1,12,X,Y,Xist,X,Y,,Red,XY,6,1,48.17834395,24.31210191,0.814256489,48.14888228,24.56252477,0.814256489,5816.5,0.677119343,0.953483635,2.423579278,0.587387131,173.3161359,128.8759093,133.9721542,55.27863498,328.5512986,0.56752432,0.412612869,1.048785699,0.981273724,1446,4511,2803.394971,1.67E+07,-0.064267615,2829,2.967920173,440.1485024,193730.7041,47276.8405,4.80E+10,2.184914268,2.35E-12,193698.2262,-5480117.475,1.11E+11,2730.084236,2767.519488,629,7507,2148.268399,1.28E+07,2.095254256,2091,12.45802653,744.3570134,554067.3634,45454.90806,3.08E+10,3.08209683,4.19E-12,553974.477,8.64E+08,3.82E+12,1935.370733,2039.111766,134.5,0.721962555,0.965807661,1.771865626,0.435623116,256.7594801,17.4642492,17.41933586,9.83107049,48.38477631,0.69041343,0.564376884,1.035402845,0.927586207,3398,7507,5109.923567,802258,0.33484775,5047,2.307733051,1001.168347,1002338.058,1337.627592,4.26E+09,0.031915579,2.55E-13,995953.7394,3.36E+08,2.32E+12,4919.227671,5013.657488,7507,5109.923567,802258,0.33484775,5047,2.307733051,1001.168347,1002338.058,4291,2255.445105,4930403,-0.296481608,2318,2.922605214,588.6058803,346456.8823,0,0,24,44,89,157,0,0,4,38,115,157,5,5,5,5,5,5
/spin1/users/jowharzm/data/Exp12/170502-EXP12-64-57-03-Plate-1_20170502_143847/AssayPlate_PerkinElmer_CellCarrier-384 Ultra/AssayPlate_PerkinElmer_CellCarrier-384 Ultra_D07_T0001F012Zall#7#1,/spin1/users/jowharzm/data/Exp12/170502-EXP12-64-57-03-Plate-1_20170502_143847/AssayPlate_PerkinElmer_CellCarrier-384 Ultra/AssayPlate_PerkinElmer_CellCarrier-384 Ultra_D07_T0001F012Zall,/spin1/users/jowharzm/data/Exp12/170502-EXP12-64-57-03-Plate-1_20170502_143847/AssayPlate_PerkinElmer_CellCarrier-384 Ultra,tif, D07,1,12,X,Y,Xist,X,Y,,Red,XY,7,1,60.9375,46.825,0.553098321,61.05298259,46.82153248,0.561199486,6662.5,0.742194223,0.954448676,2.094553609,0.522571303,168.6046789,131.5940728,133.2967039,63.63967164,335.8650071,0.685160428,0.477428697,1.047725274,0.986598549,1212,3875,2453.964039,1.67E+07,-0.25829965,2477,3.519304648,372.0060429,138388.4959,53094.61645,4.20E+10,2.848970881,-4.11E-12,138368.1835,-1.33E+07,6.74E+10,2391.389833,2423.900246,341,6642,2057.414061,1.40E+07,1.198150044,2091,11.05409681,595.8627016,355052.3592,51673.60397,3.13E+10,3.664172781,-8.74E-12,355000.2453,2.53E+08,1.39E+12,1859.355551,1967.579751,65.5,0.871735593,0.982607455,1.238746569,0.192732375,138.8140748,10.63014581,10.16405348,8.205111311,30.72792206,0.727777778,0.807267625,1.0177004,0.97761194,2682,6642,4382.1,350568,0.336518112,4284,1.969795716,1090.842371,1189937.078,668.3715812,1.63E+09,0.019408834,-3.64E-13,1175062.865,4.37E+08,2.79E+12,4121.834367,4249.874641,6642,4382.1,350568,0.336518112,4284,1.969795716,1090.842371,1189937.078,6239,2233.683052,5680256,0.344316567,2276,9.844252586,555.254344,308307.3865,0,9,55,16,0,80,0,0,25,54,1,80,3,3,5,4,4,5
/spin1/users/jowharzm/data/Exp12/170502-EXP12-64-57-03-Plate-1_20170502_143847/AssayPlate_PerkinElmer_CellCarrier-384 Ultra/AssayPlate_PerkinElmer_CellCarrier-384 Ultra_D07_T0001F012Zall#8#1,/spin1/users/jowharzm/data/Exp12/170502-EXP12-64-57-03-Plate-1_20170502_143847/AssayPlate_PerkinElmer_CellCarrier-384 Ultra/AssayPlate_PerkinElmer_CellCarrier-384 Ultra_D07_T0001F012Zall,/spin1/users/jowharzm/data/Exp12/170502-EXP12-64-57-03-Plate-1_20170502_143847/AssayPlate_PerkinElmer_CellCarrier-384 Ultra,tif, D07,1,12,X,Y,Xist,X,Y,,Red,XY,8,1,82.24657534,55.98630137,0.804444849,82.47148955,56.06162945,0.779914439,9098.5,0.776981839,0.948502402,1.835242918,0.455113004,162.315608,144.8447445,145.8098078,79.44986811,383.6051224,0.775084233,0.544886996,1.054293588,0.987303999,807,2378,1508.937183,1.40E+07,-0.006605054,1511,2.78021205,225.529043,50863.34925,67705.07806,2.16E+10,6.286687102,-8.29E-12,50857.85941,-75767.64287,7.19E+09,1473.749186,1491.619479,552,8801,2057.404101,1.91E+07,2.252370386,2021,14.90927095,804.6719982,647497.0247,70046.56635,4.52E+10,5.205149992,-9.54E-13,647427.1384,1.17E+09,6.25E+12,1779.967919,1920.50174,192.5,0.718061081,0.939489977,1.621711365,0.383367459,165.2564372,19.6468827,19.93688053,12.2937293,58.04163056,0.678294574,0.616632541,1.064407311,0.929951691,3296,8801,5442.52968,1191914,0.862659469,5257,3.425818237,1159.434014,1344287.232,1879.187039,6.78E+09,0.041943725,4.32E-13,1338148.934,1.34E+09,6.19E+12,5221.281577,5328.167966,8801,5442.52968,1191914,0.862659469,5257,3.425818237,1159.434014,1344287.232,4461,1963.083584,5871583,-0.140165926,2163,2.111684379,782.3106644,612009.9756,0,0,0,129,90,219,0,0,0,13,206,219,4,4,5,5,5,5
/spin1/users/jowharzm/data/Exp12/170502-EXP12-64-57-03-Plate-1_20170502_143847/AssayPlate_PerkinElmer_CellCarrier-384 Ultra/AssayPlate_PerkinElmer_CellCarrier-384 Ultra_D07_T0001F012Zall#9#1,/spin1/users/jowharzm/data/Exp12/170502-EXP12-64-57-03-Plate-1_20170502_143847/AssayPlate_PerkinElmer_CellCarrier-384 Ultra/AssayPlate_PerkinElmer_CellCarrier-384 Ultra_D07_T0001F012Zall,/spin1/users/jowharzm/data/Exp12/170502-EXP12-64-57-03-Plate-1_20170502_143847/AssayPlate_PerkinElmer_CellCarrier-384 Ultra,tif, D07,1,12,X,Y,Xist,X,Y,,Red,XY,9,1,66.24050633,76.53164557,0.359903038,66.45096005,76.52328517,0.359903038,7410,0.780046263,0.949453035,1.701679115,0.412345141,155.4803573,125.2996409,126.7076971,74.46039384,345.5046174,0.666942684,0.587654859,1.053237983,0.97944617,1258,3350,2249.36964,1.70E+07,-0.033170892,2255,2.792452651,328.1127933,107658.0051,58237.09001,3.90E+10,3.435647395,-2.00E-12,107643.7571,-1171727.54,3.24E+10,2199.294378,2224.743201,556,6461,2045.693621,1.55E+07,1.511826597,2001,8.595363531,682.0085266,465135.6304,57213.32679,3.51E+10,4.102528989,-8.96E-12,465074.072,4.80E+08,1.86E+12,1841.790764,1942.841106,193.5,0.254010949,0.735953691,1.435676346,0.30346418,253.7397953,25,18.80718586,13.09987862,97.84062043,0.358998145,0.69653582,1.358781146,0.568281938,2140,6461,4152.603376,984167,0.287330979,4014,2.191075952,990.2353399,980566.0285,1967.746204,4.32E+09,0.060492781,-4.22E-14,976428.6191,2.79E+08,2.11E+12,3917.822825,4034.858847,6461,4152.603376,984167,0.287330979,4014,2.191075952,990.2353399,980566.0285,4713,2180.71447,5078884,-0.399611946,2265,3.358376662,588.9488194,346860.7118,69,84,56,28,0,237,15,87,52,58,25,237,2,2,5,3,3,5
